,post_title,post_user,post_firm,post_position,post_text,post_like,post_comment,post_timestamp,post_url,company
0,Mentor Graphics (Siemens) Engineering Grade levels,yHLl23,/company/Applied-Materials/,nan,"Hi,I wanted to know what are the different grade levels for engineers as well as corresponding experience levels at Mentor Graphics. Does anyone have an idea what level a Software Test Engineer QA lead position is at?",2,6,2018-11-12 06:31:30,/post/Mentor-Graphics-Siemens-Engineering-Grade-levels-5G5X7mFC,Siemens
0,Netflix Floorslava / Siemens - I hope you’re resting well,NvaP76,/company/Amazon/,nan,I would be thrilled to see Anybody but trump win. Even if it’s some other republican. And hope this happens.,6,11,2020-11-5 01:59:18,/post/Netflix-Floorslava-Siemens---I-hope-youre-resting-well-nMWg3V7R,Siemens
0," Siemens Corporate Research, Berkeley Work? ",excell,nan,Eng,"Hello,I'll be joining the Siemens Berkley Research Robotics Division soon, however, I haven't visited the office yet and recruiter has not put me in touch with other teammates yet, so was wondering about how's the work and projects there?Thanks!",2,1,2019-4-20 02:33:46,/post/Siemens-Corporate-Research-Berkeley-Work-KofUt4v2,Siemens
0,Does Siemens allow post graduation internship? ,qjxken,nan,Eng,Berkley R&D group to be specific.,0,4,2019-2-2 18:24:07,/post/Does-Siemens-allow-post-graduation-internship-yLUDardd,Siemens
0,Referral Request for Siemens Energy,cecilj,nan,nan,"Hi all,Can anyone help me out by giving me a referral for Siemens Energy? The role I want to apply for is Quality Engineer. I have 8 YOE.More than happy to share my resume and go over my qualifications.#referral #siemensenergy",0,0,2021-3-24 20:07:21,/post/Referral-Request-for-Siemens-Energy-x7yJgspd,Siemens
0,Siemens foster city Front end  compensation ,RaeH65,/company/T-Mobile/,nan,"Hello all,Got an interview call and recruiter wanted me to lock in on a compensation range for simens Front end developer role.she mentioned that siemens dont give RSU’s and said max she could think of is 150 + 10% sign on bonus for dev with 5 years experience.Please advice me if I should negotiate on this deal?",1,1,2019-9-17 05:31:44,/post/Siemens-foster-city-Front-end-compensation-ccC5DutN,Siemens
0,Siemens Berkeley Summer Internship Compensation?,O.7,nan,Eng,Position:- Research Intern: Robotics and Autonomy.,0,6,2019-1-11 02:25:47,/post/Siemens-Berkeley-Summer-Internship-Compensation-UrjJUjaB,Siemens
0,Siemens emeter onsite what to expect?,frostblind,/company/NVIDIA/,nan,Any one knows what to expect for siemens emeter onsite?,0,2,2019-9-10 05:27:08,/post/Siemens-emeter-onsite-what-to-expect-BENo0RMb,Siemens
0,"Siemens Robotics Internship, do they consider students who have just graduated before the internship?",O7,nan,Eng,"I have an offer from Siemens for Robotics Internship, it seems that due to some unforeseen reasons, I have to graduate before starting the internship, I would still like to do internship on OPT. Is it possible? Or they only hire students who are in school when they are doing the internship.",3,1,2019-1-10 03:15:41,/post/Siemens-Robotics-Internship-do-they-consider-students-who-have-just-graduated-before-the-internship-uLFsBvU4,Siemens
0,Accepted Mentor Graphics offer! Tell me about the company!,🥚+🥚+🥚,/company/Dassault-Syst%C3%A8mes/,nan,"I recently accepted an offer for an SMTS position (SWE role) with an R&D team in Mentor Graphics (Siemens EDA now).Can you tell me about the culture at Mentor, wlb, career growth, and how they're doing these days after Siemens acquisition?TC: 210kYOE: Ph.D. + 2.5#swe #hardware #semiconductor #EDA #mentorgraphics #siemens #cadencedesignsystems #synopsys #software",1,0,2021-5-1 07:43:03,/post/Accepted-Mentor-Graphics-offer-Tell-me-about-the-company-AU3BBcsp,Siemens
0,Which industry is the most lucrative to sell right now?,HowCouldYa,/company/Northrop-Grumman/,nan,"Cloud (AWS, Azure, GCP)?ERP (SAP)?CRM (Salesforce)?IoT (Siemens, Samsara, Particle)?Ai (Scale, etc.)Security (Okta, etc.)Or something I’m missing?#ae #enterprise #sales",1,10,2020-10-22 21:40:52,/post/Which-industry-is-the-most-lucrative-to-sell-right-now-ePRRPTbs,Siemens
0,T9 and T10 compensation Sanjose location,bokn,/company/Cadence-Design-Systems/,R&D,"What is the base, bonus and RSU for T9 and T10 level at mentor graphics/siemens for San Jose and Austin location?Role: Product Management  HW technicalTC:280k#cadence #cadencecompensation #cadencedesignsystems #synopsys #synopsysinc #mentorgraphics #siemens #siemenscompensation #hardware #semiconductor #compensation #hardware #interview",2,0,2021-2-11 03:05:09,/post/T9-and-T10-compensation-Sanjose-location-fUbDrqxu,Siemens
0,"How much do Head of Sourcing Channels, Global Talent Acquisition make per year?",knwN01,nan,nan,@Siemens,1,2,2019-6-23 22:38:42,/post/How-much-do-Head-of-Sourcing-Channels-Global-Talent-Acquisition-make-per-year-txU55VDZ,Siemens
0,"Need Referral in Google, India and Facebook",agoyal,/company/Siemens/,IT,"Hello everyone,I'm looking for referrals in Google, India and Facebook.Currently working with Siemens, Pune, IndiaYOE: 6+ yearsAlready serving Notice Period.Please drop a comment so I can DM you my info.Any kind of help will be highly appreciated.Thanks!#swe #engineering #software #referral #hiring #jobhunt#google#facebook",0,7,2021-5-19 04:09:06,/post/Need-Referral-in-Google-India-and-Facebook-Y6vnyWCa,Siemens
0,Applications Engineer at Texas Instruments Salary,Kronaaa,/company/Analog-Devices/,nan,"I have offers from Siemens Software (Bay Area), Infineon (Bay Area), and I'll be getting an offer from Texas Instruments (Bay Area) tomorrow for  Applications Engineer roles. What numbers should I be expecting?YOE: 3.5Siemens offer TC: 175k (140k Base + 35k Annual Bonus + 0 RSU) + 30k Sign-on + 10k RelocationInfineon offer TC: 172.5k (140k Base + 20k Annual Bonus + 50k RSU) + 25k Sign-on + 15k RelocationCurrent TC: 105k (Massachusetts)Thanks for support Blind community!#semiconductor #hardware #texasinstrumentscompensation",2,12,2021-1-12 23:39:50,/post/Applications-Engineer-at-Texas-Instruments-Salary-f6afqCAM,Siemens
0,Help me for Referrals,agoyal,/company/Siemens/,IT,"Hello everyone,I'm looking for referrals to any FAANGM+ companies.Currently working with Siemens, Pune, IndiaYOE: 6 yearsPlease drop a comment so I can DM you my info.Thanks!#swe #engineering #software #referral #hiring #jobhunt#microsoft#slack#paypal#facebook#twitter#dropbox#amazon#atlassian#google#faang#rubrik#bloomberg#snap#apple#vmware",0,15,2021-4-29 16:44:56,/post/Help-me-for-Referrals-X15hg7Wi,Siemens
0,Referral for Google,kopjhv,nan,nan,"I need a referral for google.About Me - Computer Science Senior from IITPrevious Interns - CERN, Siemens, The Linux Foundation, GSoCFor more details please PM.",1,18,2019-9-1 13:36:57,/post/Referral-for-Google-4y0KRrHt,Siemens
0,Offer Review..,NLer78,/company/Hitachi-Vantara/,nan,"Help review my offer from Siemens folks, this is for BizOps directorSF Bay AreaBase - 235KBonus - 20%RSU - 120K/310K sign onCurrent total comp is 295K. ~13 YoE#BizOps#siliconvalley#bayarea",1,1,2020-12-5 23:00:44,/post/Offer-Review-zTRge37P,Siemens
0,Looking for openings for Power system engineer,cbb456,/company/Intel/,Eng,Recently Siemens laid off engineers. Looking for power system engineer positions. Any reference would be great!YOE - 1.5yrsVisa - H1-Bposting for a friendThanks!,1,2,2019-10-30 18:10:10,/post/Looking-for-openings-for-Power-system-engineer-ZD5ARoS2,Siemens
0,Should I go home to India or continue with day 1 CPT?,qQTC17,nan,nan,"Currently working in Oakland,SF as BA & my h1b didnt get picked up in the lottery this year. My manager has been kind enough to transition me to any position at Siemens- our parent company in other country (India). Obviously i do have the option of opting in for day-1 CPT college (Siemens would reimburse the tuition fee for semester,however I cant change the company for a year) So I would like to know people 's thought on this? #workvisa #h1b #day1CPT #returntoIndia",0,6,2020-4-4 18:36:25,/post/Should-I-go-home-to-India-or-continue-with-day-1-CPT-BVoxE8uH,Siemens
0,Referrals needed!,AdMt61,/company/Guidehouse/,nan,"Hi,I’m a Consultant in a TPM role with 7+ years of experience and an engineering BS + MS looking to transition into industry... referrals at Apple, Google, Amazon, Microsoft and others are greatly appreciated!#referral#microsoft #google #apple #amazon #verizon#siemens #oracle#netflix#salesforce#tesla#twitter#snap#lyft ",2,19,2021-2-27 16:16:13,/post/Referrals-needed-CBKP1f7i,Siemens
0,SWE Offer evaluation,🥚+🥚+🥚,/company/Dassault-Syst%C3%A8mes/,nan,Received an offer for a Sr Member of Technical Staff (SMTS) position from Siemens EDA (Mentor Graphics) in the Bay Area for a SWE role.Is this a good offer? If not what can I negotiate on?Base: 170kBonus: 10%Joining: 16.66kRelocation: 5kRetention bonus at 1.5 yr: 16.66kRetention bonus at 2.5 yr: 16.66kNo stocks.YOE: PhD + 2.5#engineering #software #swe,2,1,2021-4-21 22:41:24,/post/SWE-Offer-evaluation-KLZ5g8UB,Siemens
0,Synopsys to competitor releval and joining policy,snps2cdns,/company/Synopsys/,nan,#hardware #interview #semiconductor How it's to resign and joining Synopsys competitor?What's the policy at US?How easy / smooth is transcation?How Synopsys reacts first for it?Tips are welcome#interview #counsel #legal #synopsys #cadence #cadenceoffer #eda #mentorgraphics #siemens #cadencecompensation #cadencedesignsystems,1,2,2020-10-24 01:04:45,/post/Synopsys-to-competitor-releval-and-joining-policy-C5qpKtbV,Siemens
0,Sr Power electronics engineer ,BSRV78,/company/GE/,nan,"I am from aviation industry as Principal Mechanical engineer with 20 years of experience with SIemens and GE Applying in tech companies like Apple , Facebook and Amazon . How much salary can I expect in Bay area or Seattle? Any help is appreciated",0,5,2021-1-6 23:13:52,/post/Sr-Power-electronics-engineer-ySCs7gzW,Siemens
0,Sr SRE - Healthcare incubator - Mountain View,cjbW15,/company/BCG-Digital-Ventures/,nan,BCG Digital Ventures is building a healthcare incubator for Siemens Healthineers in Mountain View.  We are looking for a Sr SRE to join the team. Position reports to VP of Engineering. PM me for details.,0,0,2017-10-11 03:35:44,/post/Sr-SRE---Healthcare-incubator---Mountain-View-CEigkZWo,Siemens
0,Going rate for Senior PM in Boston?,XQFj61,/company/Schneider-Electric/,nan,"Hi. I am taking a poll to see if what our candidates are being offered. This is specific to the building automation trade. Companies such as Siemens, Automated Logic, Johnson Controls, BCM, Schneider Electric, and ENE for example. Any feedback would be helpful. Thanks everyone.",3,1,2017-10-11 16:06:05,/post/Going-rate-for-Senior-PM-in-Boston-ZHbHtT3t,Siemens
0,Consultant - Need Referrals please,AdMt61,/company/Guidehouse/,nan,"Hi,I’m a Consultant in a TPM role with 7+ years of experience and an engineering BS + MS looking to transition into industry... referrals at Apple, Google, Amazon, Microsoft and others are greatly appreciated!#referral#microsoft #google #apple #amazon #verizon#siemens #oracle#netflix#salesforce",0,3,2021-2-23 05:45:47,/post/Consultant---Need-Referrals-please-rBTRpSfe,Siemens
0,New grad offer in EDA industry question,shrek4,nan,nan,"Hi, I am about to graduate this spring and I have a job offer from Siemens EDA/Mentor Graphics for a position working with their Calibre products.Location: oregonOffer:90k base10k signing bonus5k relocationDoes this offer sound good? Is EDA industry good to get into? Would it be easy to move into different non EDA companies?Thanks",0,5,2021-3-18 21:59:27,/post/New-grad-offer-in-EDA-industry-question-CwdMzQQD,Siemens
0,Mendix?,ByeBye4Now,/company/Microsoft/,nan,Looking for information on Mendix. - what is the culture like?- the company seems to be experiencing a growth spurt and was recently acquired by Siemens. - How does the pay and benefits looks like?- What are their compensation packages like?,0,0,2020-11-14 18:29:29,/post/Mendix-bk0jXLad,Siemens
0,"Non returning Intern, complications with hiring process! Need advice.",O7,nan,Eng,"Do companies obligated to hire students as intern or they are flexible with non returning to school interns. AKA: recent graduates; I got offer for summer internship with Siemens but due to unforeseen changes, I'll have to graduate in June. I'll be starting the internship position also in June.",0,8,2019-1-10 04:26:46,/post/Non-returning-Intern-complications-with-hiring-process-Need-advice-yoCTyeHA,Siemens
0,Sponsorship of H1b visa for control system engineer,pyxA48,/company/Emerson/,Eng,"I have more than 10 years of experience in various control systems e.g Siemens , Honeywell , abb , emerson.Practically it takes me a week to be familiar with any software. Currently iam based in USA on L1B and working as a project lead for a very big company.If any employer is here who can Sponser h1b.",0,10,2019-7-22 01:46:39,/post/Sponsorship-of-H1b-visa-for-control-system-engineer-xPCE88fY,Siemens
0,"Looking for referrals in Robotics, Controls, Estimation and Sensor Fusion.",RoboX,nan,Eng,"Proficient in: C++, Python, MATLAB, ROS, Classical and Modern Control, SolidWorks, Path Planning, Mechatronics and Robotics.Work ex: Two Drone Start-ups and an R&D Internship.Current offer: Siemens Summer Research Internship: Robotics, AI and Automation RoleLooking for Full time roles in Robotics and Autonomous space starting from June.Please let me know if you can refer.",0,5,2019-1-13 20:30:06,/post/Looking-for-referrals-in-Robotics-Controls-Estimation-and-Sensor-Fusion-hWq4DQwv,Siemens
0,Reapply policy (cool-off period) in hardware/semiconductor companies,windrises,nan,nan,"Interviewing for full-time roles in RTL design, Verification, Firmware design for FPGA, ASIC, CPU, GPU.I would like to request inputs on cool-off period after interview rejection for the following hardware/semiconductor companies, before one may #reapply:1. #intel 2. #amd 3. #broadcom 4. #mediatek 5. #qualcomm 6. #nvidia 7. #arm 8. #samsungelectronics 9. #marvell 10. #Infineon11. #cypresssemiconductor 12. #micron 13. #maximintegrated 14. #apple 15. #google 16. #microsoft 17. #facebook 18. #amazon 19. #tesla 20. #texasinstruments 21. #nxpsemiconductor 22. #xilinx 23. #westerndigital24. #seagatetechnology 25. #cadence 26. #synopsys 27. #siemens  (Mentor Graphics)28. #cisco 29. #junipernetworks 30. #hpe 31. #ericsson 32. #keysighttechnologies#hardware #interview #semiconductor",3,3,2021-3-31 22:04:19,/post/Reapply-policy-cool-off-period-in-hardwaresemiconductor-companies-wuZ566Ou,Siemens
0,Robotics new grad jobs,SZY9669,/company/Siemens/,nan,"Hi, I am graduating in May 2021 (MS Robotics, 4.0 GPA). I am currently working as Robotics and AI intern at Siemens and I am looking for full time roles. I am having a hard time finding interviews or doing well on technical coding interviews. I am looking for robotics/deployment/automation engineer and project management roles. I'd appreciate if you can look over my resume/refer me/ provide tips and suggestions.Thanks #tech #newgrad #interview #robotics",0,7,2021-1-4 21:58:46,/post/Robotics-new-grad-jobs-sR7DeLxW,Siemens
0,Referral requests,cholesky,nan,nan,"Hi Fellow Blinders,I’m actively looking for opportunities in bay area. I have Ph.D. in computer science and 4 years of experience at Siemens as a SWE (TC 120K). I'm a green card holder.I have geometry background ( computational geometry, computer graphics, geometric modeling) and currently I have completed 300 LC ( 21 easy, 209 medium, 77 hard).Can someone help me with referral for positions at Google, Cruise Automation, Uber, Airbnb and Lyft?Thank you.",4,1,2019-5-14 16:52:59,/post/Referral-requests-XtWzAVk4,Siemens
0,Need Referrals,devar1996,/company/JPMorgan/,nan,"Hi,I am a graduate from Cornell University with a masters in Engineering Management and specialization track in product strategy and finance.I am looking for opportunities as associate product manager, analyst and consultant in tech sector and have been preparing for interviews for quite some time now.I recently completed a joint project with Siemens Healthineers as a student consultant.I hope you enjoy working at your company and if you don’t mind referring me, please message.",1,2,2019-5-25 04:10:08,/post/Need-Referrals-DzEe8WRX,Siemens
0,Advice/Referral Needed for PM Transition,IpOc45,/company/Siemens/,nan,"Hi there,I am a Product Manager working for Siemens in the industrial automation field with both hardware and software products. I’m mostly involved in the sales/marketing side of product management.I’m looking to make a transition into product management at a less industrial heavy company, e.g. Google & Amazon.Can anyone provide any advice that would help me make this transition?Many thanks.Total YOE: 3PM YOE: 2#pm #product #productmanager",0,0,2021-4-8 22:09:48,/post/AdviceReferral-Needed-for-PM-Transition-jHpEYTqB,Siemens
0,Career Fair tips - manufacturing/supply chain,DeadSoul,/company/Goodman/,nan,"What do reps from major companies (Boeing/Dell/HP/Intel/Lockheed/Raytheon/Samsung/Siemens/Eaton) look for when they come to career fairs in universities.I have graduated and am currently working, but I'm going to my alma matter(Texas A&M) for the career fair.I have already shortlisted the positions that I see online and I'm going to try and sell the reps on that. But any other advice is highly appreciated!(limited by the 3 company tags I can add)",1,5,2017-9-6 00:46:16,/post/Career-Fair-tips---manufacturingsupply-chain-QCJgLC8T,Siemens
0,laid off on h1b,prabhatt,nan,nan,"Liad off from my current job and urgently seeking employment. Any pointers will be appreciated. dm me for detailsI'm a Mechanical Engineer, love robots and autonomous cars but do not know a lot of people in that industry to get a foot in. YOE - 9+Skillset Robotics : Computer Vision, SLAM, PID Controllers, Kinematics and dynamics of serialchain manipulators, Tracking rigid bodies in space using vision systems, Dynamic ControlSoftware: ROS, Gazebo, C, C++, Python, MATLAB, SIMULINK, RS Logix 5000, SIEMENS STEP 7,WebCtrl software by Automated Logic Corporation. SEL Automation, Ignition by InductiveAutomationControls: PID, LQR, LQG, KF, Model Based Control, Modern Control Theory, State Estmation,State Machine Design",1,15,2019-12-17 21:32:18,/post/laid-off-on-h1b-G5PHpkpf,Siemens
0,GSM Referral - Tesla/Lucid/etc,bzFF73,/company/Formlabs/,nan,"Hey All!Would appreciate it if someone could help with a referral to Tesla/Lucid/Siemens. 3+ YOE building up material supply in electromechanical and CPG industry. Very strong ties to Asian and German manufacturing, especially when it comes to plastics. Known as the guy, who knows a guy...but not so much when it comes to referrals lol.Any help would be appreciated.  #tech #GSM #supplychain #lucid #tesla",0,0,2021-1-6 16:40:02,/post/GSM-Referral---TeslaLucidetc-BnOn6rUM,Siemens
0,Referrals @India,aFjC52,/company/Aon/,IT,"Hi Blind Community,I am an experienced Professional with 1.8+ years in Software Development and Business Analytics.Proficient in C, C++, Java, Python, SQL, Tableau, and Data Visualization with some experience in machine learning models. Currently, I have a bachelor's degree in Computer Science.I am looking for referrals in India for Software Developer or Business/Data Analyst positions and would really appreciate it if you can refer me for any current openings in your team/organization.Please drop a comment so I can DM you to share more information about my background and experience for your consideration. Thank you for your help in advance and looking forward to connecting with you.Thank you!#referral#microsoft#paypal#facebook#twitter#dropbox#amazon#atlassian#google#instacart#square#rubrik#bloomberg#stripe#snap#lyft#uber#spotify#apple#robinhood#yelp#vmware#adobe#capitalone#cisco#kpmg #coinbase#dell#docusign#doordash#expediagroup #ebay#expedia#glassdoor#ibm#intuit#nvidia#pinterest#salesforce#sap#genpact #americanexpress #mongodb#servicenow#airbnb#cmegroup #avanade#splunk#figma#twilio#yext#qualtrics#discovery#linkedin#compass#cvs#aetna#mckinsey#salesforce #wayfair#walmart#jpmorgan#jpmorganchase#hartfordhealthcare#bluecrossblueshield #visa#discoverfinancialservices#netflix #roblox #oracle #zillow #morningstar #citi #healthcare #siemens",2,23,2021-4-5 18:53:59,/post/Referrals-@India-7XcRAt65,Siemens
0,Seeking Blizzard SWE Internship referral,piglamp,/company/Siemens/,nan,"Hello everyone,Would anyone be kind enough to give me a referral to a Blizzard SWE internship?I have been interning at Siemens for the last 4 months, and for the last 3 semester have worked as a Math tutor, Computer science tutor, and I am also a TA for two CS classes this semester. Additionally, I have been practicing Leetcode questions to become prepared for interviews (solved around 60). Blizzard games have been a part of my life since I was a child, and I would love to have the opportunity to join the company.Thanks",0,15,2018-10-25 06:26:24,/post/Seeking-Blizzard-SWE-Internship-referral-dtPBNmdh,Siemens
0,How to get interview calls in tech industry?,spooky,/company/Microsoft/,nan,"My friend is looking to move from her existing role (PM in a company that makes software for hospitals). Unfortunately she is not getting interview calls. LinkedIn profile is always up to date.... Also tried reaching recruiters on LinkedIn. But they never respond back. I feel her profile is pretty good. Also mentions her certifications etc.Any suggestions on how to get the traction and get opportunities to get the interview calls?So far she tried reaching out to Phillips, Seattle genetics, caradigm, Microsoft band team, Siemens",4,15,2016-11-2 20:04:33,/post/How-to-get-interview-calls-in-tech-industry-mfFvQ4cg,Siemens
0,Summer Intership updated offer taking to long,RoboXx,nan,Eng,"I got an internship offer at Siemens in Berkley for this summer, I asked for the housing accommodation 2 weeks ago, in between I got an update that manager has verbally approved the housing stipend and I will receive the updated offer by the end of this week. I have not received it yet, should I be concerned? I have mailed my coordinator asking why it's taking too long and is there any way I can help? Should I be concerned about this taking to long and update the HR?",1,1,2019-1-26 02:38:24,/post/Summer-Intership-updated-offer-taking-to-long-v0HNdmtd,Siemens
0,Tough Times !! Mechanical Engineer Job referral appreciated from Blind community,nUNn87,/company/ABB/,nan,"Asking out for a friend.My friend recently graduated with masters in mechanical engineering in Dec-2019. He is looking out for an entry-level position. He has done all the prep for an interview, but not getting interview calls for full-time opportunities. Please help him out. Any kind of interview help is much appreciatedArea of interest :  ""Design and Manufacturing"" Skills: Design, CAD-CAM,  FEM, Solid Works, BOM, Creo, Abqus, Project Management, Engineering Support, Assembly Drawing, Mechanical Design.YOE : 0 (straight out of bachelors then did masters)TOC : 0#Job #fresher #Mechanical #Manufacturing #Engineer #Microsoft #Google #Apple #Lockheedmartin #ge #waltdisney #ford #tesla #fordmotors #Siemens #Amazon #GE #ABB #Honda #Subaru #Hyundai #Shell",2,10,2020-4-8 03:51:46,/post/Tough-Times-Mechanical-Engineer-Job-referral-appreciated-from-Blind-community-GrnvA45b,Siemens
0,MS in US/Germany post covid?,Ksow07,/company/Siemens/,nan,"Hi, I am a new joinee in the tech industry and I work at Siemens, India. However, lately I have realised that I ain't going to learn much technical stuffs if I continue working here. So, I started planning for masters at the beginning of 2020 but unfortunately covid-19 happened.I am still resilient about Persuing MS  either in US/ Germany.My question to the community: 1)Is it worth sending hefty amount for an ms in us (hardware domain, embedded systems) or getting done from Germany? 2) Eventhough there are lots of hassle in immigration/visa policies , do you think current president elect is going to relax few?Note: I have 2+ years of work experience as of now.Looking forward for suggestions.",1,1,2020-12-28 07:20:25,/post/MS-in-USGermany-post-covid-Z68rov4W,Siemens
0,How to become a Research Scientist after PhD,IEEE75252,/company/IEEE/,nan,"I finished  PhD in electrical engineering from an average university. My coursework and research papers belong to Machine Learning, Robotics, Artificial Intelligence, Computer Vision, Statistics, and Signal processing.I do not have any background in tele-communication, network, electromagnetics, power system, power electronics, integrated circuits, solid-state devices, semiconductors, photonics, MEMS, nono ...   Unfortunately many people think electrical engineering means either power systems or electronic circuits.My H index is 5 and my citation is more than 100. Next year, I can reach to H index of 7 and more than 200 citations.I would like to work as a research scientist, not applied scientist, not data scientist, not research engineer, not other engineers in production lines.I applied to many companies in USA, from FAANG to medium size to start up, from tech companies to auto companies to health companies. However, I do not get any screening call or interview. I get many messages (email and linkedin) for software engineer, software developer, and embedded system but not a research scientist.What is the path to research scientist?#tech #auto #research #scientist #researchscientist #phd #academia #science #machinelearning #AI #artificialintelligence #robotics #robotic #HRI #computervision #statistics #signalprocessing #googlebrain #googleai #googleresearch #google #FAIR #facebook #amazon #apple #adobe #microsoftresarch #microsoft #dataminr #twosigma #bloomberg #ebay #qualcomm #nokia #samsung #samsungelectronicsamerica #deepmind #openai #intel #IBM #nvidia #uber #lyft #waymo #zoox #cruise #ford #toyota #generalmotors #mitsubishielectric #motional #bosch #robertbosch #irobot #intuitivesurgical #siemens #Medtronic #LG #sony #bytedance#horizonrobotics #electrical #datascientist #datascience #engineeringmanager #researchgmanager #researchlead #researchengineer #appliedscientist #career",3,13,2021-2-12 02:24:22,/post/How-to-become-a-Research-Scientist-after-PhD-F4rKEktO,Siemens
0,Seeking Referrals ,owca,/company/Microsoft/,Eng,"Hey everyone!I'm looking for referrals for one of my friends who would be graduating their bachelors program in Computer Science and Engineering this year (2021).  They are looking for a Software Developer position.They have interned at MathWorks and worked with a startup as well in their 2nd year.They are proficient in C/C++, Python, Java, R, Matlab and PyTorch. They have been selected for Regional Level ACM ICPC  and have good competitive programming skills. They are well versed in Web Development technologies like React, JS, MongoDB, Node.JS etc. They also have some research experience in Machine Learning and have a publication in one of the IEEE conferences.As they are from a very small institute, they are facing a lot of problem in getting interviews with many of the big companies. Their preferred location is India but is willing to work outside.If anyone is willing to help them kindly comment below or DM me. I would share their additional details and resume with you.Thank you!#microsoft#google#adobe#facebook#twitter#swiggy#flipkart#dell#Intel#jio#paypal#rubrik#qualcomm#walmartLabs#visa#paytm#startups#linkedin#zomato#jpmorgan#netflix#roblox#oracle#zillow#morningstar#citi#healthcare#siemens#spotify#apple#robinhood#yelp#vmware#atlassian#tech#referral",1,12,2021-4-7 07:59:48,/post/Seeking-Referrals-OgwaT5dz,Siemens
0,Get me an entry Level Job someone ,40two,/company/Apple/,Eng,"Going to keep it simple. I am an international student from India finishing my Bachelors(C.S) in the states. I lost my father 2 weeks ago to pneumonia and he was the bread earner in the family in India. A little sense of relief is I am about to graduate and can provide for the family. However, i still don’t have an offer. I would really appreciate if someone can help me find an entry level job in software engineering/data analytics.My tech experience has been working with IBM(software engineer intern), Microsoft (Sr. Student partner), Siemens(Salesforce Developer intern) & Apple(Tech evangelist)So far I have interviewed with:Apple x 1 (on site)Facebook x 1 (technical phone)Google x 1 (on site)And a few local companies. Happy to share my resume with anyone who can help!Thanks guys!",0,6,2019-3-5 12:16:24,/post/Get-me-an-entry-Level-Job-someone-SRxZgxT1,Siemens
