,comment_date,comment_text,comment_like,comment_user,comment_firm,comment_position,comment_url,company
5,"Mar 21, 2020",China is already on its way to recovery and some sense of normalcy from coronavirus but the US still hasn't seen the worst of it yet,4,UuEA17,/company/JUUL/,SEND PRIVATE MESSAGE,/post/Why-Chinese-markets-and-stocks-have-less-losses-than-US-ones-OhYhzjq1,Index-Exchange
6,"Mar 21, 2020",Because they have made moves to limit short selling .,4,sysadmin7,/company/NortonLifeLock/,SEND PRIVATE MESSAGE,/post/Why-Chinese-markets-and-stocks-have-less-losses-than-US-ones-OhYhzjq1,Index-Exchange
0,"Sep 15, 2020","Equity all the way. Mutual funds are dogshit. Doing equity since mid 2018, sitting on 40% returns even after the March fall(Added more quantity in April/May)",1,thatguyy,/company/Microsoft/,Eng,/post/India-Investment-Has-anyone-made-good-money-by-investing-in-Foreign-Equity-US-Mutual-Fund-US-Index-Funds-e0BnPGNm,Index-Exchange
1,"Sep 15, 2020","Which platform are you using for US stocks? I found limited resources, is HDFC Global Investment any good?",0,Sicromoft,/company/Citrix/,Eng,/post/India-Investment-Has-anyone-made-good-money-by-investing-in-Foreign-Equity-US-Mutual-Fund-US-Index-Funds-e0BnPGNm,Index-Exchange
2,"Sep 16, 2020",HDFC Global is way to costly. I use Vested. You can try that or INDWealth,0,thatguyy,/company/Microsoft/,Eng,/post/India-Investment-Has-anyone-made-good-money-by-investing-in-Foreign-Equity-US-Mutual-Fund-US-Index-Funds-e0BnPGNm,Index-Exchange
3,"Sep 14, 2020",I just started with SIP in Icici. Other good option is FD fixed 4-5% interest rate.,0,msquare2,/company/Walmart/,SEND PRIVATE MESSAGE,/post/India-Investment-Has-anyone-made-good-money-by-investing-in-Foreign-Equity-US-Mutual-Fund-US-Index-Funds-e0BnPGNm,Index-Exchange
4,"Sep 15, 2020",Currency depreciation should take care of your earnings,0,FruitSelle,/company/Apple/,SEND PRIVATE MESSAGE,/post/India-Investment-Has-anyone-made-good-money-by-investing-in-Foreign-Equity-US-Mutual-Fund-US-Index-Funds-e0BnPGNm,Index-Exchange
5,"Sep 15, 2020","Apple, which case you are talking about? I believe Walmart was taking about INR FD if I am not wrong. No gains from currency depreciation in that case.",0,Sicromoft,/company/Citrix/,Eng,/post/India-Investment-Has-anyone-made-good-money-by-investing-in-Foreign-Equity-US-Mutual-Fund-US-Index-Funds-e0BnPGNm,Index-Exchange
0,Apr 14,"(Might not apply to your situation, depending on your charitable giving goals) If you donate a portion to a donor-advised fund, you avoid any capital gains taxes on that and can deduct it as a donation (up to 30% of your AGI). It’s a double tax benefit, provided you want it to eventually go to charity. You can then invest it in index funds and spend the next 5+ years figuring out which charities to distribute the funds to.Always donate your most highly appreciated stocks, if you do give to charity.",2,xLtw31,/company/Toyota/,SEND PRIVATE MESSAGE,/post/Is-there-anything-similar-to-1031-exchange-for-stock-sale-cc07XdKn,Index-Exchange
1,Apr 14,"Not looking to donate, we already donate 2% of our income :). But want to learn more. How can find more information on this?",1,dnfbjn537,/company/Facebook/,SEND PRIVATE MESSAGE,/post/Is-there-anything-similar-to-1031-exchange-for-stock-sale-cc07XdKn,Index-Exchange
2,Apr 14,"Look up fidelitycharitable (dot org); I use them and their website explains the process and tax benefits quite well.FYI, many large charities can accept stock donations directly, so the main benefit of a donor advised fund is to bunch up tax deductions (and invest in the market tax free).",1,xLtw31,/company/Toyota/,SEND PRIVATE MESSAGE,/post/Is-there-anything-similar-to-1031-exchange-for-stock-sale-cc07XdKn,Index-Exchange
3,Apr 14,You could also generate dividends on your existing portfolio by selling calls,1,Ubvo13,/company/Netflix/,SEND PRIVATE MESSAGE,/post/Is-there-anything-similar-to-1031-exchange-for-stock-sale-cc07XdKn,Index-Exchange
4,Apr 14,"If one stock is in your employer, check your employment contract too - some companies explicitly prohibit employees from trading options on their employer.",0,xLtw31,/company/Toyota/,SEND PRIVATE MESSAGE,/post/Is-there-anything-similar-to-1031-exchange-for-stock-sale-cc07XdKn,Index-Exchange
5,Apr 14,@toyota you can roll calls to avoid assignment,0,Ubvo13,/company/Netflix/,SEND PRIVATE MESSAGE,/post/Is-there-anything-similar-to-1031-exchange-for-stock-sale-cc07XdKn,Index-Exchange
6,Apr 14,No,0,OJxm27,/company/HubSpot/,SEND PRIVATE MESSAGE,/post/Is-there-anything-similar-to-1031-exchange-for-stock-sale-cc07XdKn,Index-Exchange
7,Apr 14,😭,0,dnfbjn537,/company/Facebook/,SEND PRIVATE MESSAGE,/post/Is-there-anything-similar-to-1031-exchange-for-stock-sale-cc07XdKn,Index-Exchange
0,"Nov 12, 2020",Dont ever move from strong currency to weaker currency. If history is any indicator all central banks would equally dilute all currencies. So stick to strong ones. May be move some to Euro or other strong ones,3,Chiranjivi,/company/Cisco/,SEND PRIVATE MESSAGE,/post/Is-it-allowed-to-keep-money-in-US-index-fund-if-Im-moving-out-of-the-US-mo1hscr5,Index-Exchange
1,"Nov 12, 2020",This. Just check inr history,0,Shanekn,/company/Amazon/,SEND PRIVATE MESSAGE,/post/Is-it-allowed-to-keep-money-in-US-index-fund-if-Im-moving-out-of-the-US-mo1hscr5,Index-Exchange
2,"Nov 12, 2020",Mostly yes. Talk to an accountant/CFA/ lawyer.,3,.:,/company/Google/,Eng,/post/Is-it-allowed-to-keep-money-in-US-index-fund-if-Im-moving-out-of-the-US-mo1hscr5,Index-Exchange
3,"Nov 12, 2020",Going to do that.,0,AKNp26,/company/LinkedIn/,SEND PRIVATE MESSAGE,/post/Is-it-allowed-to-keep-money-in-US-index-fund-if-Im-moving-out-of-the-US-mo1hscr5,Index-Exchange
4,"Nov 12, 2020",Don't move the money if you plan to come back in the future.,2,Mftk44,/company/Glassdoor/,SEND PRIVATE MESSAGE,/post/Is-it-allowed-to-keep-money-in-US-index-fund-if-Im-moving-out-of-the-US-mo1hscr5,Index-Exchange
5,"Nov 12, 2020",Ask a CA. USA doesn’t prevent it but India has pretty strong foreign exchange laws.,1,kooldood,/company/Qualtrics/,SEND PRIVATE MESSAGE,/post/Is-it-allowed-to-keep-money-in-US-index-fund-if-Im-moving-out-of-the-US-mo1hscr5,Index-Exchange
6,"Nov 12, 2020","Yes, I'm going to do that.",0,AKNp26,/company/LinkedIn/,SEND PRIVATE MESSAGE,/post/Is-it-allowed-to-keep-money-in-US-index-fund-if-Im-moving-out-of-the-US-mo1hscr5,Index-Exchange
7,"Nov 13, 2020",Can’t you give someone’s address? Not sure how taxes work though for your dividends etc. Hope you can get some answers from an accountant and post it here.,0,I’m a 🤖 ,/company/Adobe/,SEND PRIVATE MESSAGE,/post/Is-it-allowed-to-keep-money-in-US-index-fund-if-Im-moving-out-of-the-US-mo1hscr5,Index-Exchange
0,Mar 15,"dude, too long. can you give an exec summary? 😋",7,whatu0p,/company/Cruise/,SEND PRIVATE MESSAGE,/post/3-reasons-Bitcoin-fell-6-in-4-hours-—-Is-the-BTC-price-rally-at-risk-AjGca3DM,Index-Exchange
1,Mar 15,This made my eyes bleed.India is apparently considering a crypto ban:https://finance.yahoo.com/news/bitcoin-price-15-march-india-ban-094151343.html,1,JYgoByeBye,/company/Samsung/,SEND PRIVATE MESSAGE,/post/3-reasons-Bitcoin-fell-6-in-4-hours-—-Is-the-BTC-price-rally-at-risk-AjGca3DM,Index-Exchange
2,Mar 15,Yawn 🥱,3,vishnj ,/company/Cisco/,SEND PRIVATE MESSAGE,/post/3-reasons-Bitcoin-fell-6-in-4-hours-—-Is-the-BTC-price-rally-at-risk-AjGca3DM,Index-Exchange
3,Mar 15,💩,1,JYgoByeBye,/company/Samsung/,SEND PRIVATE MESSAGE,/post/3-reasons-Bitcoin-fell-6-in-4-hours-—-Is-the-BTC-price-rally-at-risk-AjGca3DM,Index-Exchange
4,Mar 15,Btc fell 6% because its btc and rises and falls 6% several times per day. Next.,5,public2,/company/Facebook/,SEND PRIVATE MESSAGE,/post/3-reasons-Bitcoin-fell-6-in-4-hours-—-Is-the-BTC-price-rally-at-risk-AjGca3DM,Index-Exchange
5,Mar 15,I think it’s the Gemini thing. Although it’s total FUD as it was an internal wallet transfer.This happened a couple weeks back with similar sell off on bad data.,2,vishnj ,/company/Cisco/,SEND PRIVATE MESSAGE,/post/3-reasons-Bitcoin-fell-6-in-4-hours-—-Is-the-BTC-price-rally-at-risk-AjGca3DM,Index-Exchange
6,Mar 16,What’s the TLDR?,1,servicedes,/company/Cisco/,SEND PRIVATE MESSAGE,/post/3-reasons-Bitcoin-fell-6-in-4-hours-—-Is-the-BTC-price-rally-at-risk-AjGca3DM,Index-Exchange
7,Mar 16,The TLDR is  🐒🔥🙈🙀💩,0,whatu0p,/company/Cruise/,SEND PRIVATE MESSAGE,/post/3-reasons-Bitcoin-fell-6-in-4-hours-—-Is-the-BTC-price-rally-at-risk-AjGca3DM,Index-Exchange
0,"Jun 1, 2020",Congrats! Maybe next time don’t go revealing questions.,15,🦇 soup,/company/Facebook/,SEND PRIVATE MESSAGE,/post/Interview-Experience|-FB-E5-|-G-L5-|-MS-AS2-62-|-Seattle-|-May-2020-[Offers]-No7vw4qN,Index-Exchange
1,"Jun 16, 2020",Oh really? So you go to leetcode to practice questions that won’t be asked? 👏👏,7,jLeT47,/company/PayPal/,SEND PRIVATE MESSAGE,/post/Interview-Experience|-FB-E5-|-G-L5-|-MS-AS2-62-|-Seattle-|-May-2020-[Offers]-No7vw4qN,Index-Exchange
2,"Jun 17, 2020","Yes. It’s about developing the problem solving skills to be able to solve problems you haven’t seen before.Didn’t you ever go to school as a kid? Didn’t you do practice questions for homework, even those those weren’t the same questions you were asked on the test?",1,O(lg n),/company/Facebook/,SEND PRIVATE MESSAGE,/post/Interview-Experience|-FB-E5-|-G-L5-|-MS-AS2-62-|-Seattle-|-May-2020-[Offers]-No7vw4qN,Index-Exchange
3,"Jun 1, 2020",MS is a joke,23,Megahard,/company/Microsoft/,SEND PRIVATE MESSAGE,/post/Interview-Experience|-FB-E5-|-G-L5-|-MS-AS2-62-|-Seattle-|-May-2020-[Offers]-No7vw4qN,Index-Exchange
4,"Jun 1, 2020",Anyway congrats and enjoy it,1,Megahard,/company/Microsoft/,SEND PRIVATE MESSAGE,/post/Interview-Experience|-FB-E5-|-G-L5-|-MS-AS2-62-|-Seattle-|-May-2020-[Offers]-No7vw4qN,Index-Exchange
5,"Jun 1, 2020",Thanks Microsoft!,0,warp42,/company/Amazon/,SEND PRIVATE MESSAGE,/post/Interview-Experience|-FB-E5-|-G-L5-|-MS-AS2-62-|-Seattle-|-May-2020-[Offers]-No7vw4qN,Index-Exchange
6,"Jun 1, 2020",You sound like a beast. Well done and good luck at the new job!,31,hNFY30,/company/Amazon/,SEND PRIVATE MESSAGE,/post/Interview-Experience|-FB-E5-|-G-L5-|-MS-AS2-62-|-Seattle-|-May-2020-[Offers]-No7vw4qN,Index-Exchange
7,"Jun 1, 2020",Appreciate it! Got lucky with the loop composition. The leetcode prep paid off as well for the pesky coding problems. Highly recommended premium.,0,warp42,/company/Amazon/,SEND PRIVATE MESSAGE,/post/Interview-Experience|-FB-E5-|-G-L5-|-MS-AS2-62-|-Seattle-|-May-2020-[Offers]-No7vw4qN,Index-Exchange
8,"Jun 1, 2020","Congratz OP! That MS numbers are really insulting, and good to know here",10,Orzn31,/company/Twitter/,SEND PRIVATE MESSAGE,/post/Interview-Experience|-FB-E5-|-G-L5-|-MS-AS2-62-|-Seattle-|-May-2020-[Offers]-No7vw4qN,Index-Exchange
9,"Jun 2, 2020",MSFT is bureaucratic... they contacted me for positions whose max Tc would be 65-75% of mu current TC. I didn’t even bother to respond.,3,9288392,/company/Oracle/,SEND PRIVATE MESSAGE,/post/Interview-Experience|-FB-E5-|-G-L5-|-MS-AS2-62-|-Seattle-|-May-2020-[Offers]-No7vw4qN,Index-Exchange
10,"Jun 2, 2020",Dang! Not sure how they expect to attract talent at that rate.,0,warp42,/company/Amazon/,SEND PRIVATE MESSAGE,/post/Interview-Experience|-FB-E5-|-G-L5-|-MS-AS2-62-|-Seattle-|-May-2020-[Offers]-No7vw4qN,Index-Exchange
11,"Jun 1, 2020",Nice writeup!,5,Edgedancer,/company/Intuit/,Eng,/post/Interview-Experience|-FB-E5-|-G-L5-|-MS-AS2-62-|-Seattle-|-May-2020-[Offers]-No7vw4qN,Index-Exchange
12,"Jun 2, 2020",Ooo another Radiant! 😀,1,Edgedancer,/company/Intuit/,Eng,/post/Interview-Experience|-FB-E5-|-G-L5-|-MS-AS2-62-|-Seattle-|-May-2020-[Offers]-No7vw4qN,Index-Exchange
13,"Jun 2, 2020","Haha, just finished Oathbringer! Can't wait for the next one.",3,warp42,/company/Amazon/,SEND PRIVATE MESSAGE,/post/Interview-Experience|-FB-E5-|-G-L5-|-MS-AS2-62-|-Seattle-|-May-2020-[Offers]-No7vw4qN,Index-Exchange
